Date,USD_Index
2/5/2015,104.4915
2/6/2015,105.1283
2/9/2015,104.9889
2/10/2015,105.2897
2/11/2015,105.7901
2/12/2015,104.9385
2/13/2015,104.8452
2/16/2015,
2/17/2015,
2/18/2015,105.2514
2/19/2015,105.1407
2/20/2015,105.3387
2/23/2015,105.5359
2/24/2015,105.5472
2/25/2015,105.0503
2/26/2015,105.5021
2/27/2015,105.5981
3/2/2015,105.8151
3/3/2015,105.5562
3/4/2015,106.1333
3/5/2015,
3/6/2015,107.4337
3/9/2015,107.5199
3/10/2015,108.1165
3/11/2015,108.5235
3/12/2015,108.1741
3/13/2015,108.9174
3/16/2015,108.6422
3/17/2015,108.5805
3/18/2015,108.408
3/19/2015,108.1826
3/20/2015,107.1671
3/23/2015,106.5022
3/24/2015,106.4401
3/25/2015,106.2636
3/26/2015,106.5582
3/27/2015,106.8916
3/30/2015,107.3941
3/31/2015,107.4396
4/1/2015,107.06
4/2/2015,106.6738
4/3/2015,105.8861
4/6/2015,105.7876
4/7/2015,106.4488
4/8/2015,106.4231
4/9/2015,107.0335
4/10/2015,107.4526
4/13/2015,107.7508
4/14/2015,107.0547
4/15/2015,107.1855
4/16/2015,106.2761
4/17/2015,106.329
4/20/2015,106.4902
4/21/2015,106.5582
4/22/2015,106.5815
4/23/2015,106.1658
4/24/2015,105.905
4/27/2015,105.6891
4/28/2015,105.1234
4/29/2015,104.5634
4/30/2015,105.312
5/1/2015,105.6382
5/4/2015,105.6679
5/5/2015,105.2396
5/6/2015,104.6935
5/7/2015,105.1941
5/8/2015,104.8424
5/11/2015,105.3075
5/12/2015,104.8924
5/13/2015,104.3608
5/14/2015,104.2359
5/15/2015,104.0202
5/18/2015,104.6068
5/19/2015,105.3448
5/20/2015,105.5605
5/21/2015,105.3808
5/22/2015,105.8487
5/25/2015,
5/26/2015,106.7294
5/27/2015,106.908
5/28/2015,106.92
5/29/2015,106.7388
6/1/2015,107.2238
6/2/2015,106.4507
6/3/2015,106.1443
6/4/2015,106.4725
6/5/2015,107.1336
6/8/2015,106.7693
6/9/2015,106.2238
6/10/2015,105.8037
6/11/2015,106.0934
6/12/2015,105.9015
6/15/2015,105.9989
6/16/2015,106.0473
6/17/2015,106.058
6/18/2015,105.102
6/19/2015,105.4496
6/22/2015,105.3846
6/23/2015,105.9678
6/24/2015,106.2522
6/25/2015,106.1515
6/26/2015,106.4116
6/29/2015,106.3785
6/30/2015,106.5191
7/1/2015,107.0101
7/2/2015,106.9106
7/3/2015,
7/6/2015,107.1343
7/7/2015,107.785
7/8/2015,107.4734
7/9/2015,107.5595
7/10/2015,107.213
7/13/2015,107.5849
7/14/2015,107.4843
7/15/2015,108.0149
7/16/2015,108.1726
7/17/2015,108.5374
7/20/2015,108.6944
7/21/2015,108.3893
7/22/2015,108.7817
7/23/2015,108.7565
7/24/2015,109.0174
7/27/2015,108.6924
7/28/2015,108.6881
7/29/2015,108.604
7/30/2015,109.4328
7/31/2015,108.7819
8/3/2015,109.214
8/4/2015,109.2244
8/5/2015,109.842
8/6/2015,109.722
8/7/2015,109.4376
8/10/2015,109.1931
8/11/2015,109.9464
8/12/2015,109.4655
8/13/2015,109.9025
8/14/2015,109.9174
8/17/2015,110.1435
8/18/2015,110.2504
8/19/2015,110.4333
8/20/2015,110.1077
8/21/2015,110.1443
8/24/2015,109.9306
8/25/2015,110.3394
8/26/2015,110.5807
8/27/2015,110.4834
8/28/2015,110.6714
8/31/2015,110.5621
9/1/2015,110.4506
9/2/2015,110.7979
9/3/2015,110.8566
9/4/2015,111.1018
9/7/2015,
9/8/2015,110.7942
9/9/2015,110.9225
9/10/2015,110.6331
9/11/2015,110.6109
9/14/2015,110.5005
9/15/2015,110.6394
9/16/2015,110.1021
9/17/2015,110.1212
9/18/2015,109.8165
9/21/2015,110.6414
9/22/2015,111.1967
9/23/2015,111.6287
9/24/2015,111.4454
9/25/2015,111.3725
9/28/2015,111.3914
9/29/2015,111.5219
9/30/2015,111.3311
10/1/2015,111.0439
10/2/2015,110.7006
10/5/2015,110.4445
10/6/2015,110.1371
10/7/2015,109.8162
10/8/2015,109.6452
10/9/2015,109.0782
10/12/2015,
10/13/2015,109.4119
10/14/2015,109.1244
10/15/2015,108.6671
10/16/2015,108.9956
10/19/2015,109.3858
10/20/2015,109.3368
10/21/2015,109.7746
10/22/2015,110.0342
10/23/2015,110.4329
10/26/2015,110.2089
10/27/2015,110.4875
10/28/2015,110.2334
10/29/2015,110.8083
10/30/2015,110.2079
11/2/2015,110.2188
11/3/2015,110.244
11/4/2015,110.7139
11/5/2015,110.8302
11/6/2015,111.7603
11/9/2015,111.9112
11/10/2015,111.9919
11/11/2015,
11/12/2015,111.7965
11/13/2015,112.0264
11/16/2015,112.2199
11/17/2015,112.3141
11/18/2015,112.3663
11/19/2015,111.5749
11/20/2015,111.7799
11/23/2015,112.1125
11/24/2015,111.7638
11/25/2015,111.8936
11/26/2015,
11/27/2015,112.2824
11/30/2015,112.34
12/1/2015,112.1134
12/2/2015,112.3715
12/3/2015,111.6407
12/4/2015,111.5463
12/7/2015,112.3056
12/8/2015,112.5485
12/9/2015,112.1918
12/10/2015,112.2672
12/11/2015,112.7147
12/14/2015,112.7521
12/15/2015,112.8609
12/16/2015,112.9864
12/17/2015,113.8177
12/18/2015,113.2837
12/21/2015,113.4144
12/22/2015,113.211
12/23/2015,113.1847
12/24/2015,113.0496
12/25/2015,
12/28/2015,113.0461
12/29/2015,113.1664
12/30/2015,113.4707
12/31/2015,113.3429
1/1/2016,
1/4/2016,114.1595
1/5/2016,114.2649
1/6/2016,114.6177
1/7/2016,114.6516
1/8/2016,115.0095
1/11/2016,115.0139
1/12/2016,115.3128
1/13/2016,115.1425
1/14/2016,115.3846
1/15/2016,115.7404
1/18/2016,
1/19/2016,115.8155
1/20/2016,116.3498
1/21/2016,115.9833
1/22/2016,
1/25/2016,
1/26/2016,
1/27/2016,115.5087
1/28/2016,115.2224
1/29/2016,115.5731
2/1/2016,115.3331
2/2/2016,115.553
2/3/2016,114.6144
2/4/2016,113.6012
2/5/2016,114.2935
2/8/2016,114.4351
2/9/2016,114.127
2/10/2016,114.2877
2/11/2016,114.1845
2/12/2016,114.2992
2/15/2016,
2/16/2016,114.4905
2/17/2016,113.8634
2/18/2016,113.8897
2/19/2016,113.9558
2/22/2016,113.8232
2/23/2016,114.177
2/24/2016,114.1716
2/25/2016,113.9222
2/26/2016,114.3708
2/29/2016,114.2418
3/1/2016,113.9265
3/2/2016,113.7965
3/3/2016,113.2482
3/4/2016,112.6387
3/7/2016,112.6219
3/8/2016,112.8465
3/9/2016,112.4268
3/10/2016,112.4191
3/11/2016,111.741
3/14/2016,112.1688
3/15/2016,112.5545
3/16/2016,112.7759
3/17/2016,110.445
3/18/2016,110.4002
3/21/2016,110.737
3/22/2016,110.7877
3/23/2016,111.5473
3/24/2016,111.816
3/25/2016,111.7698
3/28/2016,111.3578
3/29/2016,111.3736
3/30/2016,110.2301
3/31/2016,109.9191
4/1/2016,110.2977
4/4/2016,110.3987
4/5/2016,110.9478
4/6/2016,110.5347
4/7/2016,110.8876
4/8/2016,110.4213
4/11/2016,109.9758
4/12/2016,109.816
4/13/2016,110.1436
4/14/2016,110.1691
4/15/2016,110.1933
4/18/2016,109.9892
4/19/2016,109.2782
4/20/2016,109.3926
4/21/2016,109.8533
4/22/2016,110.2331
4/25/2016,110.1865
4/26/2016,109.7496
4/27/2016,109.8483
4/28/2016,109.2148
4/29/2016,108.8274
5/2/2016,108.671
5/3/2016,109.3613
5/4/2016,109.9952
5/5/2016,110.2417
5/6/2016,110.3801
5/9/2016,110.9466
5/10/2016,110.8225
5/11/2016,110.2806
5/12/2016,110.6935
5/13/2016,111.2521
5/16/2016,111.1217
5/17/2016,111.0867
5/18/2016,111.4995
5/19/2016,112.2331
5/20/2016,112.1822
5/23/2016,112.284
5/24/2016,112.2912
5/25/2016,112.2001
5/26/2016,111.8979
5/27/2016,112.0822
5/30/2016,
5/31/2016,112.4276
6/1/2016,112.462
6/2/2016,112.4564
6/3/2016,111.4451
6/6/2016,111.2295
6/7/2016,110.8378
6/8/2016,110.1916
6/9/2016,110.6168
6/10/2016,111.1027
6/13/2016,111.5036
6/14/2016,111.9826
6/15/2016,111.7671
6/16/2016,112.2347
6/17/2016,111.5332
6/20/2016,110.8693
6/21/2016,111.0077
6/22/2016,110.7681
6/23/2016,110.262
6/24/2016,112.1355
6/27/2016,113.1301
6/28/2016,112.7545
6/29/2016,111.8597
6/30/2016,112.1618
7/1/2016,111.6509
7/4/2016,
7/5/2016,112.4231
7/6/2016,112.5438
7/7/2016,112.5775
7/8/2016,112.3963
7/11/2016,112.5254
7/12/2016,112.1102
7/13/2016,112.0266
7/14/2016,111.7692
7/15/2016,112.2833
7/18/2016,112.2463
7/19/2016,112.638
7/20/2016,112.6743
7/21/2016,112.6239
7/22/2016,112.989
7/25/2016,113.1784
7/26/2016,113.0593
7/27/2016,113.217
7/28/2016,112.7393
7/29/2016,111.874
8/1/2016,111.9757
8/2/2016,111.7124
8/3/2016,111.9419
8/4/2016,111.9149
8/5/2016,112.3589
8/8/2016,112.1456
8/9/2016,111.722
8/10/2016,111.3238
8/11/2016,111.1954
8/12/2016,111.1787
8/15/2016,110.9212
8/16/2016,110.4295
8/17/2016,110.9459
8/18/2016,110.3134
8/19/2016,110.8163
8/22/2016,110.9997
8/23/2016,110.9414
8/24/2016,111.2958
8/25/2016,111.1726
8/26/2016,111.2035
8/29/2016,111.8775
8/30/2016,112.2928
8/31/2016,112.4036
9/1/2016,112.1733
9/2/2016,112.0009
9/5/2016,
9/6/2016,110.9613
9/7/2016,110.9717
9/8/2016,111.2609
9/9/2016,111.9879
9/12/2016,112.1516
9/13/2016,112.5207
9/14/2016,112.4678
9/15/2016,112.4753
9/16/2016,113.1765
9/19/2016,112.903
9/20/2016,113.1848
9/21/2016,112.9842
9/22/2016,112.2592
9/23/2016,112.7166
9/26/2016,112.7112
9/27/2016,112.5515
9/28/2016,112.6283
9/29/2016,112.2879
9/30/2016,112.2795
10/3/2016,112.5077
10/4/2016,112.6579
10/5/2016,112.7946
10/6/2016,113.0066
10/7/2016,113.2915
10/10/2016,
10/11/2016,113.4461
10/12/2016,113.7442
10/13/2016,113.6238
10/14/2016,113.7119
10/17/2016,113.5488
10/18/2016,113.1393
10/19/2016,113.0547
10/20/2016,113.4033
10/21/2016,113.9015
10/24/2016,113.8571
10/25/2016,113.6801
10/26/2016,113.8131
10/27/2016,114.1998
10/28/2016,114.0931
10/31/2016,114.0188
11/1/2016,113.9915
11/2/2016,113.9206
11/3/2016,113.7664
11/4/2016,113.5828
11/7/2016,113.5443
11/8/2016,113.3017
11/9/2016,114.6956
11/10/2016,115.9375
11/11/2016,
11/14/2016,117.2245
11/15/2016,116.7724
11/16/2016,116.8062
11/17/2016,116.8952
11/18/2016,117.5936
11/21/2016,117.4762
11/22/2016,117.4508
11/23/2016,118.0356
11/24/2016,
11/25/2016,118.02
11/28/2016,117.7278
11/29/2016,117.644
11/30/2016,117.7636
12/1/2016,117.6642
12/2/2016,117.3116
12/5/2016,117.1008
12/6/2016,116.9225
12/7/2016,116.672
12/8/2016,117.0327
12/9/2016,117.2834
12/12/2016,116.9161
12/13/2016,116.8029
12/14/2016,116.7332
12/15/2016,118.8072
12/16/2016,118.3584
12/19/2016,118.3875
12/20/2016,118.63
12/21/2016,118.581
12/22/2016,118.8209
12/23/2016,118.7856
12/26/2016,
12/27/2016,118.9506
12/28/2016,119.2305
12/29/2016,118.6637
12/30/2016,118.3466
1/2/2017,
1/3/2017,119.0903
1/4/2017,118.8803
1/5/2017,117.9999
1/6/2017,118.3495
1/9/2017,118.4111
1/10/2017,118.5386
1/11/2017,119.0219
1/12/2017,117.8001
1/13/2017,117.9884
1/16/2017,
1/17/2017,117.2656
1/18/2017,117.7242
1/19/2017,118.3182
1/20/2017,
1/23/2017,117.2479
1/24/2017,117.0516
1/25/2017,116.9355
1/26/2017,117.2766
1/27/2017,117.0735
1/30/2017,116.7325
1/31/2017,116.2241
2/1/2017,116.3914
2/2/2017,115.903
2/3/2017,115.6259
2/6/2017,116.0504
2/7/2017,116.4082
2/8/2017,116.1382
2/9/2017,116.306
2/10/2017,116.148
2/13/2017,116.3427
2/14/2017,116.3949
2/15/2017,116.2162
2/16/2017,116.0067
2/17/2017,116.4035
2/20/2017,
2/21/2017,116.5921
2/22/2017,116.2136
2/23/2017,115.6527
2/24/2017,115.8143
2/27/2017,115.6764
2/28/2017,116.0032
3/1/2017,116.438
3/2/2017,116.8429
3/3/2017,116.6438
3/6/2017,116.4313
3/7/2017,116.4303
3/8/2017,116.875
3/9/2017,116.9959
3/10/2017,116.616
3/13/2017,116.4004
3/14/2017,116.5646
3/15/2017,116.3584
3/16/2017,115.4456
3/17/2017,115.2783
3/20/2017,115.0426
3/21/2017,114.8119
3/22/2017,114.7937
3/23/2017,114.7899
3/24/2017,114.6372
3/27/2017,114.2347
3/28/2017,114.419
3/29/2017,114.7167
3/30/2017,114.5245
3/31/2017,114.7938
4/3/2017,114.8734
4/4/2017,115.0038
4/5/2017,114.9494
4/6/2017,115.0181
4/7/2017,115.0547
4/10/2017,115.11
4/11/2017,115.009
4/12/2017,114.9162
4/13/2017,114.5059
4/14/2017,114.5368
4/17/2017,114.3283
4/18/2017,114.2575
4/19/2017,114.7923
4/20/2017,114.6205
4/21/2017,114.8128
4/24/2017,114.3659
4/25/2017,114.5111
4/26/2017,114.9479
4/27/2017,114.9946
4/28/2017,114.7877
5/1/2017,114.5921
5/2/2017,114.6792
5/3/2017,114.6637
5/4/2017,114.9076
5/5/2017,114.7725
5/8/2017,115.0895
5/9/2017,115.3933
5/10/2017,115.1145
5/11/2017,115.0669
5/12/2017,114.7479
5/15/2017,114.3504
5/16/2017,113.9923
5/17/2017,113.7506
5/18/2017,114.2683
5/19/2017,113.7001
5/22/2017,113.5442
5/23/2017,113.6862
5/24/2017,113.675
5/25/2017,113.3719
5/26/2017,113.4839
5/29/2017,
5/30/2017,113.5552
5/31/2017,113.2956
6/1/2017,113.3017
6/2/2017,113.1908
6/5/2017,112.9755
6/6/2017,112.7095
6/7/2017,112.8191
6/8/2017,112.8351
6/9/2017,112.9562
6/12/2017,112.9837
6/13/2017,112.6271
6/14/2017,112.0734
6/15/2017,112.8708
6/16/2017,112.6155
6/19/2017,112.7576
6/20/2017,113.2698
6/21/2017,113.3327
6/22/2017,113.1654
6/23/2017,112.8665
6/26/2017,112.7633
6/27/2017,112.55
6/28/2017,112.0747
6/29/2017,111.998
6/30/2017,111.9896
7/3/2017,112.4268
7/4/2017,
7/5/2017,112.6534
7/6/2017,112.4199
7/7/2017,112.3137
7/10/2017,112.1587
7/11/2017,112.1434
7/12/2017,111.5904
7/13/2017,111.5365
7/14/2017,110.9075
7/17/2017,110.9304
7/18/2017,110.4356
7/19/2017,110.4339
7/20/2017,110.2512
7/21/2017,110.191
7/24/2017,110.2004
7/25/2017,110.2835
7/26/2017,110.3811
7/27/2017,110.216
7/28/2017,109.92
7/31/2017,109.8177
8/1/2017,109.8495
8/2/2017,109.7503
8/3/2017,109.8332
8/4/2017,110.2808
8/7/2017,110.373
8/8/2017,110.396
8/9/2017,110.3671
8/10/2017,110.1886
8/11/2017,110.0422
8/14/2017,110.095
8/15/2017,110.4846
8/16/2017,110.4394
8/17/2017,110.1673
8/18/2017,110.041
8/21/2017,109.7349
8/22/2017,109.8386
8/23/2017,109.8095
8/24/2017,109.7524
8/25/2017,109.3415
8/28/2017,109.1815
8/29/2017,109.0946
8/30/2017,109.4052
8/31/2017,109.3686
9/1/2017,109.0504
9/4/2017,
9/5/2017,108.8664
9/6/2017,108.4897
9/7/2017,107.9224
9/8/2017,107.808
9/11/2017,108.153
9/12/2017,108.3239
9/13/2017,108.6628
9/14/2017,108.618
9/15/2017,108.3147
9/18/2017,108.6401
9/19/2017,108.6142
9/20/2017,108.4329
9/21/2017,108.9267
9/22/2017,108.7542
9/25/2017,109.3302
9/26/2017,109.7769
9/27/2017,110.0722
9/28/2017,110.2415
9/29/2017,110.0867
10/2/2017,110.3686
10/3/2017,110.3281
10/4/2017,110.2425
10/5/2017,110.5823
10/6/2017,110.7841
10/9/2017,
10/10/2017,110.3034
10/11/2017,110.3037
10/12/2017,110.3152
10/13/2017,110.2669
10/16/2017,110.5432
10/17/2017,110.9141
10/18/2017,110.7214
10/19/2017,110.4577
10/20/2017,111.0375
10/23/2017,111.2134
10/24/2017,111.4027
10/25/2017,111.3904
10/26/2017,111.6418
10/27/2017,112.1495
10/30/2017,111.901
10/31/2017,111.8052
11/1/2017,111.7942
11/2/2017,111.5474
11/3/2017,111.9383
11/6/2017,111.7197
11/7/2017,111.9446
11/8/2017,111.6935
11/9/2017,111.5626
11/10/2017,
11/13/2017,111.7833
11/14/2017,111.5097
11/15/2017,111.4809
11/16/2017,111.2568
11/17/2017,111.0016
11/20/2017,111.2599
11/21/2017,110.9828
11/22/2017,110.5632
11/23/2017,
11/24/2017,110.0253
11/27/2017,110.1136
11/28/2017,110.3018
11/29/2017,110.3265
11/30/2017,110.4648
12/1/2017,110.1413
12/4/2017,110.397
12/5/2017,110.4905
12/6/2017,110.8711
12/7/2017,111.0178
12/8/2017,111.2273
12/11/2017,111.0827
12/12/2017,111.5214
12/13/2017,111.2759
12/14/2017,111.0893
12/15/2017,111.1286
12/18/2017,110.9086
12/19/2017,111.1255
12/20/2017,110.8361
12/21/2017,110.8786
12/22/2017,111.0997
12/25/2017,
12/26/2017,110.9758
12/27/2017,110.8553
12/28/2017,110.5154
12/29/2017,110.0783
1/1/2018,
1/2/2018,109.6444
1/3/2018,109.6751
1/4/2018,109.4779
1/5/2018,109.3496
1/8/2018,109.5678
1/9/2018,109.9022
1/10/2018,109.6277
1/11/2018,109.4887
1/12/2018,108.9011
1/15/2018,
1/16/2018,108.322
1/17/2018,108.1526
1/18/2018,108.0655
1/19/2018,107.9454
1/22/2018,108.1069
1/23/2018,107.9981
1/24/2018,107.0801
1/25/2018,106.5052
1/26/2018,106.6909
1/29/2018,107.1141
1/30/2018,107.1063
1/31/2018,106.7695
2/1/2018,106.4877
2/2/2018,107.1154
2/5/2018,107.3303
2/6/2018,107.5206
2/7/2018,107.7173
2/8/2018,108.3021
2/9/2018,108.2579
2/12/2018,108.0332
2/13/2018,107.7575
2/14/2018,107.4693
2/15/2018,106.9869
2/16/2018,107.0359
2/19/2018,
2/20/2018,107.6248
2/21/2018,107.8679
2/22/2018,107.8668
2/23/2018,107.6802
2/26/2018,107.7345
2/27/2018,108.1729
2/28/2018,108.3901
3/1/2018,108.5357
3/2/2018,
3/5/2018,108.3617
3/6/2018,107.7972
3/7/2018,108.0916
3/8/2018,108.2673
3/9/2018,107.9231
3/12/2018,107.9439
3/13/2018,107.7387
3/14/2018,107.8625
3/15/2018,108.2033
3/16/2018,108.4333
3/19/2018,108.3146
3/20/2018,108.4953
3/21/2018,
3/22/2018,107.9934
3/23/2018,107.7495
3/26/2018,107.182
3/27/2018,107.3361
3/28/2018,107.5733
3/29/2018,107.665
3/30/2018,107.4783
4/2/2018,107.7031
4/3/2018,107.5621
4/4/2018,107.636
4/5/2018,107.7279
4/6/2018,107.7884
4/9/2018,107.5312
4/10/2018,107.3651
4/11/2018,107.1216
4/12/2018,107.2897
4/13/2018,107.2359
4/16/2018,107.0588
4/17/2018,107.0335
4/18/2018,107.1091
4/19/2018,107.5191
4/20/2018,108.1782
4/23/2018,108.9328
4/24/2018,108.7903
4/25/2018,109.3443
4/26/2018,109.3639
4/27/2018,109.1729
4/30/2018,109.3356
5/1/2018,109.7437
5/2/2018,110.1616
5/3/2018,110.1796
5/4/2018,110.2492
5/7/2018,110.5713
5/8/2018,111.062
5/9/2018,110.8807
5/10/2018,110.4041
5/11/2018,110.2839
5/14/2018,110.4073
5/15/2018,111.2283
5/16/2018,111.3057
5/17/2018,111.3537
5/18/2018,111.7161
5/21/2018,111.6385
5/22/2018,111.1934
5/23/2018,111.6919
5/24/2018,111.4871
5/25/2018,111.5828
5/28/2018,
5/29/2018,112.2108
5/30/2018,111.6717
5/31/2018,111.988
6/1/2018,111.8253
6/4/2018,111.8235
6/5/2018,112.2628
6/6/2018,111.7517
6/7/2018,112.0719
6/8/2018,112.1057
6/11/2018,112.1097
6/12/2018,112.2129
6/13/2018,112.2569
6/14/2018,112.8581
6/15/2018,113.3369
6/18/2018,113.4889
6/19/2018,113.6379
6/20/2018,113.4774
6/21/2018,113.61
6/22/2018,113.3039
6/25/2018,113.2854
6/26/2018,113.301
6/27/2018,113.8964
6/28/2018,113.8399
6/29/2018,113.2583
7/2/2018,114.1669
7/3/2018,113.3217
7/4/2018,
7/5/2018,112.9756
7/6/2018,112.6426
7/9/2018,112.6423
7/10/2018,112.5792
7/11/2018,112.8582
7/12/2018,112.779
7/13/2018,113.0705
7/16/2018,112.8438
7/17/2018,113.1504
7/18/2018,113.3349
7/19/2018,113.9464
7/20/2018,113.3214
7/23/2018,113.4248
7/24/2018,113.2043
7/25/2018,112.9217
7/26/2018,112.9175
7/27/2018,112.8122
7/30/2018,112.6043
7/31/2018,112.7297
8/1/2018,112.8897
8/2/2018,113.1674
8/3/2018,113.0114
8/6/2018,113.2283
8/7/2018,112.9753
8/8/2018,113.1404
8/9/2018,113.3797
8/10/2018,114.2992
8/13/2018,114.8497
8/14/2018,114.6566
8/15/2018,115.1512
8/16/2018,114.6403
8/17/2018,114.5327
8/20/2018,114.3493
8/21/2018,113.8595
8/22/2018,113.6622
8/23/2018,114.0926
8/24/2018,113.598
8/27/2018,113.2717
8/28/2018,113.3441
8/29/2018,113.6458
8/30/2018,114.0895
8/31/2018,114.275
9/3/2018,
9/4/2018,114.858
9/5/2018,114.7474
9/6/2018,114.6473
9/7/2018,114.5807
9/10/2018,114.6793
9/11/2018,114.7044
9/12/2018,114.2185
9/13/2018,113.9264
9/14/2018,114.0654
9/17/2018,113.9154
9/18/2018,113.7735
9/19/2018,113.6528
9/20/2018,113.4986
9/21/2018,113.5097
9/24/2018,113.53
9/25/2018,113.7203
9/26/2018,113.6738
9/27/2018,113.9782
9/28/2018,113.8072
10/1/2018,113.8227
10/2/2018,113.8946
10/3/2018,114.1559
10/4/2018,114.6857
10/5/2018,114.5599
10/8/2018,
10/9/2018,114.6568
10/10/2018,114.6059
10/11/2018,114.4062
10/12/2018,114.368
10/15/2018,114.044
10/16/2018,113.8952
10/17/2018,114.1743
10/18/2018,114.8152
10/19/2018,114.8557
10/22/2018,115.1772
10/23/2018,115.1641
10/24/2018,115.3743
10/25/2018,115.4818
10/26/2018,115.4717
10/29/2018,115.8925
10/30/2018,116.2346
10/31/2018,116.5268
11/1/2018,115.8643
11/2/2018,115.6415
11/5/2018,115.7015
11/6/2018,115.5607
11/7/2018,115.2505
11/8/2018,115.6463
11/9/2018,116.4762
11/12/2018,
11/13/2018,116.6676
11/14/2018,116.4964
11/15/2018,116.3849
11/16/2018,115.9246
11/19/2018,115.985
11/20/2018,116.2357
11/21/2018,116.0911
11/22/2018,
11/23/2018,116.4703
11/26/2018,116.6198
11/27/2018,116.8991
11/28/2018,116.8333
11/29/2018,116.1954
11/30/2018,116.4121
12/3/2018,115.9046
12/4/2018,116.0015
12/5/2018,
12/6/2018,116.3983
12/7/2018,116.0839
12/10/2018,116.6739
12/11/2018,116.7556
12/12/2018,116.2205
12/13/2018,116.3967
12/14/2018,116.7891
12/17/2018,116.4524
12/18/2018,116.4122
12/19/2018,116.0672
12/20/2018,116.0179
12/21/2018,116.2221
12/24/2018,116.2177
12/25/2018,
12/26/2018,116.1156
12/27/2018,115.9922
12/28/2018,115.7226
12/31/2018,115.5667
1/1/2019,
1/2/2019,115.7676
1/3/2019,115.4611
1/4/2019,114.9813
1/7/2019,114.5621
1/8/2019,114.7272
1/9/2019,114.1394
1/10/2019,114.048
1/11/2019,114.0383
1/14/2019,
1/15/2019,114.3374
1/16/2019,114.1341
1/17/2019,114.4087
1/18/2019,114.5555
1/21/2019,
1/22/2019,114.7515
1/23/2019,114.5732
1/24/2019,114.614
1/25/2019,114.0168
1/28/2019,114.0493
1/29/2019,114.0227
1/30/2019,114.0705
1/31/2019,113.5476
2/1/2019,113.7524
2/4/2019,113.8738
2/5/2019,114.0404
2/6/2019,114.2275
2/7/2019,114.4308
2/8/2019,114.4975
2/11/2019,115.0288
2/12/2019,114.7278
2/13/2019,114.9388
2/14/2019,115.0984
2/15/2019,114.9899
2/18/2019,
2/19/2019,114.5676
2/20/2019,
2/21/2019,114.507
2/22/2019,114.2692
2/25/2019,114.1432
2/26/2019,114.0662
2/27/2019,114.0337
2/28/2019,114.1971
3/1/2019,114.535
3/4/2019,114.6903
3/5/2019,114.8019
3/6/2019,114.9697
3/7/2019,115.4905
3/8/2019,115.3585
3/11/2019,115.2953
3/12/2019,114.9376
3/13/2019,114.7361
3/14/2019,114.7891
3/15/2019,114.5808
3/18/2019,114.4368
3/19/2019,114.2313
3/20/2019,114.1497
3/21/2019,114.1672
3/22/2019,114.6845
3/25/2019,114.4158
3/26/2019,114.6404
3/27/2019,115.1236
3/28/2019,115.2575
3/29/2019,115.1364
4/1/2019,114.935
4/2/2019,115.1164
4/3/2019,114.7204
4/4/2019,114.9687
4/5/2019,114.9714
4/8/2019,114.6879
4/9/2019,114.5307
4/10/2019,114.4255
4/11/2019,114.629
4/12/2019,114.3517
4/15/2019,114.4936
4/16/2019,114.6745
4/17/2019,114.5128
4/18/2019,114.7057
4/19/2019,114.6961
4/22/2019,114.7679
4/23/2019,115.1563
4/24/2019,115.4172
4/25/2019,115.7692
4/26/2019,115.4749
4/29/2019,115.5213
4/30/2019,115.3268
5/1/2019,115.0008
5/2/2019,115.5607
5/3/2019,115.2635
5/6/2019,115.38
5/7/2019,115.6104
5/8/2019,115.5161
5/9/2019,115.8414
5/10/2019,115.5327
5/13/2019,115.9142
5/14/2019,115.942
5/15/2019,115.8561
5/16/2019,116.0343
5/17/2019,116.4481
5/20/2019,116.3126
5/21/2019,116.2847
5/22/2019,116.2414
5/23/2019,116.2369
5/24/2019,116.0809
5/27/2019,
5/28/2019,116.3178
5/29/2019,116.5533
5/30/2019,116.3986
5/31/2019,116.7279
6/3/2019,116.4777
6/4/2019,116.0919
6/5/2019,116.0309
6/6/2019,115.9788
6/7/2019,115.7386
6/10/2019,115.5012
6/11/2019,115.3803
6/12/2019,115.4388
6/13/2019,115.6281
6/14/2019,115.9059
6/17/2019,115.9687
6/18/2019,115.8798
6/19/2019,115.7891
6/20/2019,114.8046
6/21/2019,114.8378
6/24/2019,114.6568
6/25/2019,114.6373
6/26/2019,114.5619
6/27/2019,114.6663
6/28/2019,114.5834
7/1/2019,114.7247
7/2/2019,114.8268
7/3/2019,114.8145
7/4/2019,
7/5/2019,115.1143
7/8/2019,115.0263
7/9/2019,115.1026
7/10/2019,115.0897
7/11/2019,114.8375
7/12/2019,114.7696
7/15/2019,114.6831
7/16/2019,115.0124
7/17/2019,114.8829
7/18/2019,114.8751
7/19/2019,114.8702
7/22/2019,115.0026
7/23/2019,115.3001
7/24/2019,115.2441
7/25/2019,115.2987
7/26/2019,115.5454
7/29/2019,115.5896
7/30/2019,115.6222
7/31/2019,115.4955
8/1/2019,116.0509
8/2/2019,116.1874
8/5/2019,116.587
8/6/2019,116.6921
8/7/2019,116.8003
8/8/2019,116.4756
8/9/2019,116.4432
8/12/2019,116.7567
8/13/2019,116.7283
8/14/2019,117.0926
8/15/2019,117.2247
8/16/2019,117.0796
8/19/2019,117.39
8/20/2019,117.3738
8/21/2019,117.1778
8/22/2019,117.357
8/23/2019,117.3027
8/26/2019,117.668
8/27/2019,117.7525
8/28/2019,117.8792
8/29/2019,118.0652
